Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2004,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,20956.86,9541.29,9617.43,0.0,287.84,7996.49,126.04,0.1859396025622558,0.0,1045.92,18396.78
2005,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,21002.97,9433.44,9802.67,0.0,242.68,9124.51,130.14,0.1646934243866597,0.0,1046.02,21013.62
2006,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,22057.23,10001.0,10163.48,90.9,259.82,10739.06,139.82,0.1584565690585793,0.0,1092.36,28966.21
2007,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,23442.22,10484.63,10966.09,4.01,0.0,10671.18,145.09,0.1844915113990314,0.0,1199.23,25742.76
2008,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,24954.47,11261.26,12546.83,33.77,463.66,11845.87,165.04,0.0596532652396863,0.0,1909.82,14582.26
2009,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,24156.04,10808.65,12206.74,13.09,220.8,9879.6,127.72,0.0932257587445991,0.0,1457.44,21037.05
2010,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,23700.06,9662.81,11542.72,7.2,106.44,10678.69,37.38,0.2235231759404337,0.0,1577.39,20466.26
2011,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,18530.52,6687.23,10748.5,0.0,224.41,9659.27,2091.23,0.0740717416280159,0.0,1764.15,11166.5
2012,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,17759.86,6100.82,10351.9,0.0,375.93,8813.66,2223.23,0.0843724998618271,0.0,2082.94,8884.92
2013,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,16269.22,5430.88,11119.45,0.0,359.98,7358.37,2474.75,-0.0651970076638949,0.0,2833.74,8667.91
2014,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,15890.9,5090.84,10439.05,0.0,301.67,8155.79,2701.72,0.0054653415009518,0.0,2237.89,6772.49
2015,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,15355.3,4714.73,10818.56,0.0,314.86,7137.62,2742.73,-0.0498818361697714,0.0,2529.55,6111.33
2016,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,14437.53,4334.79,8633.35,0.0,236.85,6474.12,2628.69,0.1354021450519127,0.0,2742.8,12189.01
2017,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,13386.07,4377.74,11897.9,0.0,155.81,5369.53,16.74,-0.56539683305887,0.0,1782.07,17504.24
2018,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,8558.74,2710.49,5193.43,0.0,108.5,6008.01,49.54,0.0901882774388985,0.0,1175.22,13750.41
2019,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,8984.46,2781.18,5485.58,0.0,162.44,5209.61,211.57,0.1024241954703586,0.0,1474.77,15202.51
2020,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,11384.84,3822.83,6896.1,0.0,106.16,7230.66,206.38,0.0752651592569086,0.0,1890.5,23544.1
2021,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,12718.36,4239.45,7278.799999999999,0.0,118.89,7144.19,72.08,0.1498308683017681,0.0,2099.4,22303.22
2022,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,13104.74,4622.94,7569.320000000001,0.0,150.39999999999998,7287.61,73.39,0.1035294117647057,0.0,2185.3,16839.99
2023,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,15889.38,5555.41,10041.94,0.0,444.9,8912.24,29.08,-0.0170970281792846,0.0,2691.01,12714.94
2024,SANOMA.HE,Sanoma Oyj,Media & Publishing,Communication Services,15626.05,5046.39,9587.33,0.0,511.27,9067.61,12.94,0.0529769672541861,0.0,2494.73,14762.21
