Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF,COGS_DA,XSGA_DA,MarketCap
2008,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,1802.16,1293.74,388.82,0.0,85.69,155.15,0.0,0.2185626812761848,0.0,24.51,
2009,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,2011.02,1412.0,372.96,0.0,67.04,273.28,0.0,0.5818940281030445,0.0,27.93,
2010,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,2328.8,1636.12,459.97,0.0,34.94,649.44,0.0,0.3045238975117028,0.0,32.92,3043.36
2011,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,2579.95,1803.4,537.73,0.0,15.98,732.69,0.0,0.3041395405969778,0.0,39.38,1396.6
2012,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,2655.95,1855.14,583.46,0.0,15.64,782.58,0.0,0.2577500063891227,0.0,45.89,1507.79
2013,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,2902.86,2010.45,675.71,0.0,13.09,914.18,0.0,0.222724189984467,0.0,51.8,2770.51
2014,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,3258.39,2244.65,752.2199999999999,0.0,8.27,1004.13,0.0,0.2522083793931063,0.0,63.93,3070.92
2015,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,3949.77,2742.4,899.8,0.0,5.93,1195.07,0.0,0.2524036248922657,0.0,80.41,5530.17
2016,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,5125.12,3558.02,1308.75,0.0,20.23,1234.9,0.0,0.1928253299862336,0.0,186.08,3628.68
2017,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,5152.96,3555.38,1372.43,0.0,12.69,1359.68,0.0,0.1562573546716873,0.0,167.52,3357.12
2018,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,4783.29,3309.85,1311.9,0.0,13.67,1313.9,0.0,0.1125428114772813,0.0,157.33,1904.85
2019,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,4911.06,3336.79,1369.07,0.0,14.98,1407.24,0.0,0.1351723941900461,0.0,432.16,1512.28
2020,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,6960.7,4691.64,1614.03,0.0,37.87,2054.99,0.0,0.3003226293071984,0.0,481.04,3264.38
2021,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,7661.87,5049.12,1785.94,0.0,38.08,2194.08,0.0,0.359480966965653,0.0,520.15,5321.96
2022,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,6898.05,4559.74,1943.05,0.0,57.95,2222.33,0.0,0.1517821385662796,0.0,578.64,2744.74
2023,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,6084.13,4049.78,1947.75,0.0,104.5,2376.97,0.0,-0.0075305956743249,0.0,654.89,2239.28
2024,BMAX.ST,Byggmax Group AB,Specialty Retailers,Consumer Discretionary,6087.75,3976.46,1952.63,0.0,99.67,2469.49,0.0,0.0238875233347775,0.0,687.49,2707.43
