Date,Method,PortfolioStrategy,Return
2010-01-31,Method1_Raw,Q5,0.015202488600057462
2010-02-28,Method1_Raw,Q5,-0.020507640063807914
2010-03-31,Method1_Raw,Q5,0.06301439003520934
2010-04-30,Method1_Raw,Q5,0.006852458533800332
2010-05-31,Method1_Raw,Q5,-0.04083349307061845
2010-06-30,Method1_Raw,Q5,0.02822478261160514
2010-07-31,Method1_Raw,Q5,0.021299632893371827
2010-08-31,Method1_Raw,Q5,0.001822288116551337
2010-09-30,Method1_Raw,Q5,0.029344663511023945
2010-10-31,Method1_Raw,Q5,0.01552877704766208
2010-11-30,Method1_Raw,Q5,-0.0004440064090140976
2010-12-31,Method1_Raw,Q5,0.0410195158586944
2011-01-31,Method1_Raw,Q5,-0.023427252465017413
2011-02-28,Method1_Raw,Q5,0.010191050863060507
2011-03-31,Method1_Raw,Q5,0.005922096385240417
2011-04-30,Method1_Raw,Q5,0.019855875289725485
2011-05-31,Method1_Raw,Q5,-0.0030949166705565127
2011-06-30,Method1_Raw,Q5,-0.022546087720123932
2011-07-31,Method1_Raw,Q5,-0.03321791793782083
2011-08-31,Method1_Raw,Q5,-0.073673262044409
2011-09-30,Method1_Raw,Q5,-0.03215468600080498
2011-10-31,Method1_Raw,Q5,0.08682069475578871
2011-11-30,Method1_Raw,Q5,0.018305476929100287
2011-12-31,Method1_Raw,Q5,0.01836878205450189
2012-01-31,Method1_Raw,Q5,0.02551206244501794
2012-02-29,Method1_Raw,Q5,0.053592963290982176
2012-03-31,Method1_Raw,Q5,-0.014836702372822535
2012-04-30,Method1_Raw,Q5,0.005452943708681285
2012-05-31,Method1_Raw,Q5,-0.07591181556537291
2012-06-30,Method1_Raw,Q5,0.036994545380531915
2012-07-31,Method1_Raw,Q5,0.04550668910741745
2012-08-31,Method1_Raw,Q5,-0.014868006534591872
2012-09-30,Method1_Raw,Q5,0.006064742758169355
2012-10-31,Method1_Raw,Q5,-0.009980687994686606
2012-11-30,Method1_Raw,Q5,0.015443943751262975
2012-12-31,Method1_Raw,Q5,0.010842389876417722
2013-01-31,Method1_Raw,Q5,0.0505041188441648
2013-02-28,Method1_Raw,Q5,0.005739021344199236
2013-03-31,Method1_Raw,Q5,0.003577386293085268
2013-04-30,Method1_Raw,Q5,-0.006911524551767906
2013-05-31,Method1_Raw,Q5,-0.011317469965666543
2013-06-30,Method1_Raw,Q5,-0.05003488657943233
2013-07-31,Method1_Raw,Q5,0.05257967724209246
2013-08-31,Method1_Raw,Q5,0.011074525997326912
2013-09-30,Method1_Raw,Q5,0.046315222881417095
2013-10-31,Method1_Raw,Q5,-0.0032968258701094955
2013-11-30,Method1_Raw,Q5,0.03658137377405762
2013-12-31,Method1_Raw,Q5,0.020293322921263172
2014-01-31,Method1_Raw,Q5,0.026908383833300513
2014-02-28,Method1_Raw,Q5,0.06828795392194088
2014-03-31,Method1_Raw,Q5,-0.001013186681485258
2014-04-30,Method1_Raw,Q5,0.029690328244168406
2014-05-31,Method1_Raw,Q5,0.010467607125621883
2014-06-30,Method1_Raw,Q5,0.017345393011309874
2014-07-31,Method1_Raw,Q5,-0.010751918039308406
2014-08-31,Method1_Raw,Q5,0.01563404303386769
2014-09-30,Method1_Raw,Q5,0.01334261790670663
2014-10-31,Method1_Raw,Q5,-0.018988629084437124
2014-11-30,Method1_Raw,Q5,-0.0009702949801445379
2014-12-31,Method1_Raw,Q5,-0.000544474914384105
2015-01-31,Method1_Raw,Q5,0.07637359176035514
2015-02-28,Method1_Raw,Q5,0.06045887090022658
2015-03-31,Method1_Raw,Q5,0.03076304525449905
2015-04-30,Method1_Raw,Q5,-0.011943036578211661
2015-05-31,Method1_Raw,Q5,-0.0037324662718520906
2015-06-30,Method1_Raw,Q5,-0.060944051254558027
2015-07-31,Method1_Raw,Q5,0.06155923251409873
2015-08-31,Method1_Raw,Q5,-0.07741836603345573
2015-09-30,Method1_Raw,Q5,-0.024892253748348254
2015-10-31,Method1_Raw,Q5,0.05664693042004997
2015-11-30,Method1_Raw,Q5,0.048315019915487166
2015-12-31,Method1_Raw,Q5,-0.030414891836598325
2016-01-31,Method1_Raw,Q5,-0.05717149333872513
2016-02-29,Method1_Raw,Q5,-0.026596049323653163
2016-03-31,Method1_Raw,Q5,-0.007357446830436329
2016-04-30,Method1_Raw,Q5,0.006006409240740197
2016-05-31,Method1_Raw,Q5,0.01750773968106962
2016-06-30,Method1_Raw,Q5,-0.022331076153454043
2016-07-31,Method1_Raw,Q5,0.06395277855445763
2016-08-31,Method1_Raw,Q5,-0.03872397557801047
2016-09-30,Method1_Raw,Q5,-0.017112181123401703
2016-10-31,Method1_Raw,Q5,-0.05312757689690848
2016-11-30,Method1_Raw,Q5,0.00012920265113331494
2016-12-31,Method1_Raw,Q5,0.038251121003696195
2017-01-31,Method1_Raw,Q5,0.0024969402479426087
2017-02-28,Method1_Raw,Q5,0.0412619930289385
2017-03-31,Method1_Raw,Q5,0.03640545746849447
2017-04-30,Method1_Raw,Q5,0.036636314353525185
2017-05-31,Method1_Raw,Q5,0.026508460673102408
2017-06-30,Method1_Raw,Q5,-0.01805116796020105
2017-07-31,Method1_Raw,Q5,-0.03729112839232744
2017-08-31,Method1_Raw,Q5,0.017619505010372887
2017-09-30,Method1_Raw,Q5,0.06844606827163176
