Year,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
1998,Smartoptics Group ASA,Communications & Networking,Communication Services,47.39,0.0,0.0,0.0,0.0,36.4,0.0,1.301923076923077
1999,Smartoptics Group ASA,Communications & Networking,Communication Services,72.76,0.0,0.0,0.0,0.0,48.57,0.0,1.4980440601194154
2000,Smartoptics Group ASA,Communications & Networking,Communication Services,112.28,0.0,0.0,0.0,0.6,89.44,0.0,1.2486583184257605
2001,Smartoptics Group ASA,Communications & Networking,Communication Services,0.35,0.0,0.0,0.0,0.0,0.16,0.0,2.1875
2002,Smartoptics Group ASA,Communications & Networking,Communication Services,0.29,0.0,0.0,0.0,0.02,10.63,0.0,0.025399811853245528
2003,Smartoptics Group ASA,Communications & Networking,Communication Services,8.03,0.0,0.0,0.0,0.0,53.45,0.0,0.1502338634237605
2019,Smartoptics Group ASA,Communications & Networking,Communication Services,233.66,0.0,0.0,0.0,1.99,87.54,0.0,2.6464473383596068
2020,Smartoptics Group ASA,Communications & Networking,Communication Services,325.92,0.0,26.85,0.0,1.45,101.35,0.0,2.9365564874198324
2021,Smartoptics Group ASA,Communications & Networking,Communication Services,393.94,0.0,20.42,0.0,0.33,204.17,0.0,1.8278395454768086
2022,Smartoptics Group ASA,Communications & Networking,Communication Services,551.15,307.57,108.47,3.38,1.43,270.43,0.0,0.5068224679214584
2023,Smartoptics Group ASA,Communications & Networking,Communication Services,616.98,308.46,155.45,4.32,1.61,304.54,0.0,0.5115255795626191
2024,Smartoptics Group ASA,Communications & Networking,Communication Services,595.14,309.25,177.07,5.94,2.58,323.39,0.0,0.34688765886391043
